doc_id,business_id,business_name,text,original_text,source,tags
rev_230_5,41336612,Unknown,d give you melted down frozen strawberry lemonade that looks like puke i should have taken a picture so that you would know i am not making it up,"d) Give you melted down frozen strawberry lemonade that looks like puke, I should have taken a picture so that you would know I am not making it up",review,contamination
rev_233_3,50034653,Unknown,anyway i said togo this lady then gave me the biggest yarn as she handed me my change then i watched her drop some kind of plastic cup on to the floor but didnt pick it up right away,"Anyway I said To-Go, this lady then gave me the biggest Yarn as she handed me my change, then I watched her drop some kind of plastic cup on to the floor, but didn't pick it up right away",review,contamination
rev_233_6,50034653,Unknown,then as she was handing me my ice cream she says to me welcome welcome for what,"Then, as she was handing me my ice cream she says to me ""Welcome"", ""Welcome"" for What",review,contamination
rev_234_6,50102666,Unknown,尉i challenge the owner if this location to order 尉a meal here and i would be beyond shocked if it is hot and correct,尉I challenge the owner if this location to order 尉a meal here and I would be beyond shocked if it is hot and correct,review,temperature
rev_236_1,50081165,Unknown,尉it hasnt been renovated like many other mcdonalds around town but im sure it will be done sooner rather than later,尉It hasn't been renovated like many other Mcdonalds around town but I'm sure it will be done sooner rather than later,review,pests
rev_236_2,50081165,Unknown,尉food was exactly what we ordered and was hot and tasty,尉Food was exactly what we ordered and was hot and tasty,review,temperature
rev_237_10,50108363,Unknown,尉the food was cold and old,尉The food was cold and old,review,temperature
rev_237_12,50108363,Unknown,尉i am not surprised by the low ratings this location has received,尉I am not surprised by the low ratings this location has received,review,pests
rev_239_5,50126976,Unknown,尉they always have a hand written sign hanging up on the drive thru that explains what they are out of,尉They ALWAYS have a hand written sign hanging up on the drive thru that explains what they are out of,review,contamination
rev_244_25,50102563,Unknown,尉i have no problem with stinky in most cases i occasionally help the homeless so i know but the guy in front of me hadnt washed in days if i were to guess,尉I have no problem with stinky in most cases (I occasionally help the homeless so I know) but the guy in front of me hadn't washed in DAYS if I were to guess,review,contamination
rev_244_66,50102563,Unknown,尉i bite into yet another one eh cold,"尉I bite into yet another one, eh cold",review,temperature
rev_244_87,50102563,Unknown,尉all cold and soggy,尉All cold and soggy,review,temperature
rev_244_97,50102563,Unknown,尉i will definitely be calling your hotline to complain about this one for sure,尉I will definitely be calling your hotline to complain about this one for sure,review,temperature
rev_245_4,50062748,Unknown,instead i was eating in a clean and surprisingly cozy mcdonalds,"Instead, I was eating in a clean and surprisingly cozy McDonald's",review,contamination
rev_245_8,50062748,Unknown,disparate from a few las vegas valley walmart mcdonalds this location offers more breakfast items,"Disparate from a few Las Vegas Valley Walmart McDonald's, this location offers more breakfast items",review,pests
rev_245_11,50062748,Unknown,the coffee was hot,The coffee was hot,review,temperature
rev_251_1,50038249,Unknown,i would rate 0 stars if i could gives me a good reason not to eat mcdonalds anymore,"I would rate 0 stars if I could, gives me a good reason not to eat McDonald's anymore",review,pests
rev_253_1,50173198,Unknown,尉nice clean and fast,"尉Nice, clean, and fast",review,contamination
rev_256_2,50135324,Unknown,everything is in the bag fresh hot fries even,"everything is in the bag, fresh hot fries even",review,temperature
rev_256_5,50135324,Unknown,the chicken bacon ranch hot  spicy was missing both the bacon  the ranch,The Chicken Bacon Ranch Hot & spicy was missing both the bacon & the ranch,review,temperature
rev_256_6,50135324,Unknown,ordered 4 cheeseburgers all 4 were old and cold as well as the 6 piece chicken nuggets,"Ordered 4 cheeseburgers, all 4 were old and cold as well as the 6 piece chicken nuggets",review,temperature
rev_256_7,50135324,Unknown,old and cold,old and cold,review,temperature
rev_257_6,50149795,Unknown,尉 5 stars if i could rate it like that,尉- 5 Stars if I could rate it like that,review,pests
rev_260_5,40379026,Unknown,尉purchased 4 hash browns 2 sausage burritos 1 parfait 2 large sweet teas and a hotcakes and sausage with extra butter and i asked for the extra butter repeatedly,"尉Purchased 4 hash browns, 2 sausage burritos, 1 parfait, 2 large sweet teas and a hotcakes and sausage with extra butter (and I asked for the extra butter repeatedly)",review,temperature
rev_261_2,50177511,Unknown,when you approach the drive through you wait i would say at least 5 mins before someone acknowledges you from the speaker menu,When you approach the drive through you wait I would say at least 5 mins before someone acknowledges you from the speaker menu,review,pests
rev_262_1,50133203,Unknown,always relatively clean and trash is taken out when im here,Always relatively clean and trash is taken out when I'm here,review,contamination
rev_263_13,41712533,Unknown,the food is almost always cold,"""The food is almost always cold",review,temperature
